ASV_ID	SRR18231040	SRR18231041	SRR18231042	SRR18231043	SRR18231044	SRR18231045	SRR18231046	SRR18231047	SRR18231048	SRR18231049	SRR18231050	SRR18231051	SRR18231052	SRR18231053	SRR18231054	SRR18231055	SRR18231056	SRR18231057	SRR18231058	SRR18231059	SRR18231060	SRR18231061	SRR18231062	SRR18231063	SRR18231064	SRR18231065	SRR18231066	SRR18231067	SRR18231068	SRR18231069	SRR18231070	SRR18231071	SRR18231072	SRR18231073	SRR18231074	SRR18231075	SRR18231076	SRR18231077	SRR18231078	SRR18231079	SRR18231080	SRR18231081	SRR18231082	SRR18231083	SRR18231084	SRR18231085	SRR18231086	SRR18231087	SRR18231088	SRR18231089	SRR18231090	SRR18231091	SRR18231092	SRR18231093	SRR18231094	SRR18231095	SRR18231096	SRR18231097	SRR18231098	SRR18231099	SRR18231100	SRR18231101	SRR18231104	SRR18231105	SRR18231106	SRR18231107	SRR18231108	SRR18231109	SRR18231110	SRR18231111	SRR18231112	SRR18231113	SRR18231114	SRR18231115	SRR18231116	SRR18231117	SRR18231118	SRR18231119	SRR18231120	SRR18231121	SRR18231122	SRR18231123	SRR18231124	SRR18231125	SRR18231126	SRR18231127	SRR18231128	SRR18231129	SRR18231130	SRR18231131	SRR18231132	SRR18231133	SRR18231134	SRR18231135	SRR18231136	SRR18231137	SRR18231138	SRR18231139	SRR18231140	SRR18231141	SRR18231142	SRR18231143	SRR18231144	SRR18231145	SRR18231146	SRR18231147	SRR18231148	SRR18231149	SRR18231150	SRR18231151	SRR18231152	SRR18231153	SRR18231154	SRR18231155	SRR18231156	SRR18231157	SRR18231158	SRR18231159	SRR18231160	SRR18231161	SRR18231162	SRR18231163	SRR18231164	SRR18231165	SRR18231166	SRR18231167	SRR18231168	SRR18231169	SRR18231170	SRR18231171	SRR18231172	SRR18231173	SRR18231174	SRR18231180	SRR18231191	SRR18231195	SRR18231196	SRR18231197	SRR18231198	SRR18231199	SRR18231200	SRR18231201	SRR18231202	SRR18231203	SRR18231204	SRR18231205	SRR18231206	SRR18231207	SRR18231208	SRR18231209	SRR18231210	SRR18231211	SRR18231212	SRR18231213	SRR18231214	SRR18231215	SRR18231216	SRR18231217	SRR18231218	SRR18231219	SRR18231220	SRR18231221	SRR18231222	SRR18231223	SRR18231224	SRR18231225	SRR18231226	SRR18231227	SRR18231228	SRR18231229	SRR18231230	SRR18231231	SRR18231232	SRR18231233	SRR18231234	SRR18231235	SRR18231236	SRR18231237	SRR18231238
ASV_21	10	0	0	0	0	0	0	229	0	0	0	0	0	11	0	31	32	11	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	5379	1926	1764	11857	2827	7260	799	72	0	3575	1766	4553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	48	0	0	0	424	4215	1053	2337	1554	243	0	1201	955	12592	132	5571	392	3598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4907	0	0	0	0	0	0	0	0	0	0	2760	0	2088	1839	110	3573	0	0	0	0	2914	1779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0
ASV_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1104	3595	1039	3194	4285	7047	260	746	0	0	4473	372	1271	0	0	0	0	52	0	0	0	0	0	0	92	308	0	0	0	6	0	0	41	0	0	0	0	0	0	0	0	0	0	93	0	2483	2643	5482	2218	870	461	0	4607	1604	1362	1167	1186	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	6	0	0	0	0	0	0	0	0	0	2368	1882	4183	2036	273	328	219	0	11912	5276	3781	1240	44	13	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_23	0	0	0	10592	0	0	0	0	0	0	0	0	0	0	9974	0	0	0	0	0	0	9	0	0	0	209	42	0	0	0	0	26	0	0	0	0	0	1845	0	0	0	7	0	8	11	18	9	0	5253	0	77	0	0	0	282	0	0	0	6	39	0	0	0	0	0	0	8409	0	0	0	0	0	0	306	180	0	70	4438	0	0	0	0	0	0	0	0	0	0	7178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	29	4	0	0	0	158	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	826	6	0	0	0	0	0	95	0	0	0	0	0	11	0	0	0	41	0	0	415	50	0	0	4402	0	0	0	0	0	0	0	0	0	0	739	13589	15299
ASV_24	0	1248	697	0	416	287	0	0	0	0	173	6739	0	61	0	171	1032	954	1885	83	1321	4115	3305	1232	302	0	333	3497	490	1403	703	721	402	118	0	0	0	5397	0	0	0	540	0	532	991	85	174	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	0	70	0	0	4	610	155	4769	0	0	3	0	0	0	0	0	348	0	80	0	1110	87	4397	311	0	137	594	2602	1466	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007	27	3226	0	1027	958	0	458	0	449	0	0	0	589	0	0	0	0	374	0	1043	6	0	239	0	0	0	0	0	0	0	0	0	0	370	0	0	0	4	0	0	0	2660	1139	0	0	0	1971	0	0	0	1145	0	23	0	2968	0	169	0	0	0	0	0	0	2311	1140	0	0	5	2104	1088
ASV_25	0	0	6	12	0	0	0	0	0	0	1135	0	0	106	0	63	0	115	289	18230	0	0	213	1034	40	0	911	519	321	1571	0	89	71	7	0	0	0	0	634	36	0	0	0	0	0	2961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	108	0	0	0	0	10	0	0	35	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	135	0	0	0	862	73	0	0	377	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4296	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	21965	14889	7385	3712	0	0	0
ASV_26	1347	2373	0	0	79	0	0	0	870	0	0	256	185	614	0	551	1337	973	1366	207	346	392	653	1917	1635	88	584	1294	754	5090	407	761	0	3053	0	0	0	213	502	0	17	2401	124	1236	914	350	0	0	39	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	630	0	0	0	7	31	0	0	0	0	0	6	623	37	50	98	323	0	1120	52	0	88	476	0	0	0	0	4	0	0	0	6	1828	0	4	0	0	12	0	0	3111	311	0	798	1240	1970	1128	1369	0	605	374	0	0	643	596	0	1306	0	803	621	0	0	1359	326	0	1130	0	6	21	0	0	12	52	0	0	17	47	0	0	0	4720	0	758	561	0	4058	1340	1831	0	0	0	1774	731	0	3539	1542	0	0	0	0	148	0	0	0	1201	287	413	0	8	90	0
ASV_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	70	0	0	0	0	0	100	0	0	0	0	0	0	12611	0	2482	0	0	15610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7552	10703	1402	4047	0	2815	0	2065	0	0	6184	0	1309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4687	5011	0	3547	0	0	0	0	675	0	929	0	1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3548	473	5636	3975	547	0	186	0	0	9949	0	857	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	172	742	0	0	232	0	0	0	0	0
ASV_29	5965	0	6372	0	0	3591	3824	3774	388	5528	6685	647	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	171	234	8	207	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	88	0	0	0	0	342	0	152	0	0	0	0	0	0	0	68	0	0	23	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	869	5223	9544	1077	0	3069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	2837	1507	2557	0	2817	7884	2211	0	0	0
ASV_30	0	83	0	0	881	0	0	460	2210	0	470	647	6	0	0	298	2123	1165	3644	128	296	139	2774	2208	922	364	392	779	896	2754	439	446	371	662	0	0	0	2249	57	8	0	488	104	620	331	1468	309	450	97	0	113	0	0	0	0	0	0	0	308	0	816	0	0	0	75	46	0	0	0	0	0	5	3	69	0	0	0	166	0	0	1300	321	585	179	274	171	0	91	40	0	0	1365	697	895	0	315	0	0	0	0	1844	156	20	0	0	0	0	0	0	0	0	920	18	3985	142	545	835	1214	35	11	0	321	1470	0	0	0	1992	360	0	109	0	3020	440	326	0	0	0	40	0	0	0	0	106	0	0	0	30	37	0	393	2654	215	0	196	845	589	2	0	0	3000	321	0	2489	375	2591	213	0	0	427	0	0	0	3309	278	344	0	9	462	0
ASV_31	0	0	0	0	0	0	0	0	0	0	0	3110	0	0	0	0	55	689	558	0	0	397	114	824	1599	0	0	688	194	709	120	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	294	0	0	5310	1359	2055	963	259	80	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	9623	0	0	540	537	39177	1016	113	103	0	0	0	110	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	0	0	0	0	0	0	0	0	185	792	0	0	181	0	0	0	0	0	0	0	0	130	0	0	585	0	0	0
ASV_32	5264	0	2158	0	0	1523	9009	2116	463	8791	5498	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	508	0	0	0	52	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927	0	223	61	0	0	0	54	0	71	0	0	99	0	0	0	139	84	0	0	65	0	0	0	0	0	0	0	35	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	1562	3747	6478	1746	0	4082	92	106	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2242	965	1457	0	4294	4852	1206	0	0	74
ASV_33	0	1122	156	0	1794	0	0	901	1682	0	0	2777	1702	1934	0	72	511	1099	94	798	1276	935	36	107	898	263	151	851	198	456	334	817	0	2387	380	7	0	283	0	0	0	100	0	234	80	405	77	730	324	0	84	0	0	0	0	21	0	0	1763	0	0	0	0	0	1085	21	0	0	0	0	0	0	294	0	0	0	91	0	0	5	242	183	281	1203	261	34	465	128	397	109	550	83	0	0	0	0	0	0	13	12	0	0	0	0	0	0	0	0	3205	354	6524	0	1202	1026	1402	4610	0	175	1059	1225	0	161	0	0	0	0	2792	0	1044	0	0	2005	0	0	229	0	0	0	0	0	0	0	0	78	0	0	0	0	0	122	705	755	0	0	99	185	0	0	683	1290	1340	0	1928	1875	0	0	0	24	524	0	0	0	239	0	0	0	0	530	532
ASV_34	0	0	0	1441	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	33	78	555	1376	99	0	144	452	553	292	0	17412	0	0	0	50	0	0	0	0	635	0	0	0	0	0	0	249	0	0	0	728	0	0	0	0	0	0	0	0	0	0	959	0	0	0	0	0	0	0	0	0	0	343	0	0	1140	0	63	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	0	0	0	0	0	139	104	68	0	0	26967	194	8466	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1426	0	0	0	0	0	0	0	0	0	0	316	1393	1308
ASV_35	0	0	0	1292	0	0	0	0	0	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	162	0	61	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	409	1784	1827	920	1985	3506	1583	3814	519	6676	0	719	1658	473	0	0	0	0	809	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	445	1884	0	874	2108	693	0	1110	543	235	952	166	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	43	0	0	0	0	0	0	0	744	653	4690	1527	1007	913	1416	96	6595	589	5193	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662	1459	0	0	0	0	0	136	1319	1368
ASV_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25347	0	0	0	0	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	0	0	0	0	0	0	0	0	0
ASV_37	0	0	808	0	0	0	0	0	45	0	729	0	57	38	542	127	68	191	17	15	72	71	66	185	0	0	153	6	79	71	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36277	10781	1959	0	0	149	0	1342	2559	881	766	784	246	0	0	0	205	2947	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	29	0	102	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
ASV_38	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	20	95	18	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	35432	1370	0	1105	7950	505	1681	242	0	0	36	2198	3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	272	0	137	186	201	0	512	1767	525	305	554	22	29	0	0	0	0	89	0	0	0	0	0	0	0	0	0	6	0	0	38	0	0	0	0	0	0	0	0	0	575	1352	37	310	0	475	85	0	67	943	566	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ASV_39	0	2479	831	0	1098	0	974	904	313	0	72	2037	0	114	0	451	2212	1333	319	858	2045	2035	521	1450	508	0	0	1105	165	1076	0	0	0	66	0	0	0	1397	0	0	0	86	0	73	34	802	162	103	29	0	0	0	0	0	0	0	0	0	980	0	0	0	0	0	0	42	0	0	0	182	0	11	0	0	0	0	0	0	0	0	401	88	492	215	784	180	0	0	0	0	0	128	372	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3744	936	70	0	282	1284	92	0	1431	1728	1086	525	0	236	0	0	0	0	1999	0	506	0	0	1154	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	885	0	0	0	2988	846	0	542	10777	0	0	0	40	91	0	0	0	525	0	0	0	91	116	0
ASV_40	0	0	0	3844	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	669	0	0	0	0	0	0	0	0	0	0	1470	4740	1109	299	361	869	0	159	116	11116	0	1997	1046	1441	0	0	0	0	3063	0	0	0	41	0	0	28	0	0	0	685	0	0	0	0	0	0	0	0	0	0	1840	0	0	0	0	0	0	75	106	213	450	0	0	0	1365	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	211	1253	150	3885	63	5881	0	69	0	94	1391	0	29	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	1446	0	0	0	0	0	0	0	0	0	0	690	4059	3407
ASV_41	0	208	2948	0	136	0	0	0	0	0	0	692	0	0	0	0	734	501	0	511	925	0	69	281	0	0	2	0	0	0	226	593	0	0	0	0	0	210	0	0	114	0	0	102	0	0	74	0	147	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	273	325	693	689	199	479	63	711	1801	0	443	0	0	0	0	0	0	305	43	0	0	0	21	67	0	0	0	0	1700	590	347	0	0	0	169	7047	1018	0	0	850	0	0	0	1326	187	1105	0	0	20	0	262	0	0	0	0	0	0	0	0	0	256	0	0	22	0	0	0	0	2719	0	0	459	194	0	0	0	959	4311	0	5535	1233	9568	0	0	4195	0	0	0	0	778	0	0	0	0	278	0
ASV_42	0	1021	0	0	157	0	0	0	1882	0	1277	0	66	1069	0	188	504	284	572	114	323	565	565	1036	254	107	64	920	533	1355	295	220	281	0	0	0	0	756	0	0	0	423	0	0	0	508	0	0	71	20	0	0	0	6	0	39	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	449	19	2424	161	79	0	800	458	63	0	0	0	0	0	0	0	69	0	0	0	0	0	9	0	692	319	0	0	2189	1197	495	1944	7814	187	0	0	0	140	0	0	0	0	218	0	0	0	0	1338	0	357	0	0	0	0	0	0	28	4	0	0	0	0	18	0	0	0	2228	2676	0	0	0	1551	0	0	0	974	4943	0	0	2610	23	163	0	0	432	0	0	0	1066	1458	0	0	0	380	279
ASV_43	1811	15	2312	0	24	4994	3369	2949	362	6686	2279	896	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	0	44	0	0	6	0	30	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	52	16	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	3	0	361	0	8	13	0	5	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1763	5089	5256	1156	0	1208	0	0	0	0	10	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	1203	3278	4425	26	865	1389	2675	0	0	0
ASV_44	0	144	0	75	200	0	0	0	679	19	20	0	764	51	0	46	64	0	31	69	175	0	0	0	0	395	1419	0	380	109	72	67	0	178	0	0	0	74	0	0	20072	0	0	114	127	280	0	0	53	39	0	0	0	0	0	21	0	0	63	0	0	0	543	0	0	0	2031	0	0	0	537	0	0	0	641	0	645	322	0	0	0	0	0	0	283	10360	121	0	727	0	0	0	0	0	0	402	0	0	0	0	63	0	0	0	0	0	0	0	206	0	0	977	414	135	865	0	0	69	0	0	0	0	0	0	0	0	101	0	0	0	4748	298	3632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	89	0	0	0	186	0	0	0	0	0	0
ASV_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1845	0	0	41346	3846	0	0	0	0	0	0	1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	4582	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_46	0	475	1387	0	1895	0	0	625	1036	0	785	1677	1100	1055	0	213	360	543	0	562	707	1236	57	121	702	531	93	629	175	352	679	891	0	810	0	0	664	447	0	0	0	158	0	146	136	802	227	1434	263	0	0	0	0	0	0	21	0	0	3580	0	0	0	0	0	0	0	0	0	0	844	0	0	0	32	0	0	0	639	0	0	73	0	106	401	332	57	442	0	2380	0	288	78	15	0	0	0	0	0	0	0	50	0	18	0	0	0	0	0	694	0	0	159	0	1531	306	1232	305	333	3350	0	0	65	651	0	0	0	1755	0	0	0	0	877	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	112	940	356	0	0	0	266	0	0	0	191	838	0	0	2236	2102	0	0	0	827	0	0	9	138	0	0	0	31	777	755
ASV_47	0	214	0	0	0	0	0	0	0	0	0	0	360	0	0	0	196	79	0	109	99	0	0	0	380	0	46	62	0	0	134	115	0	0	0	0	0	0	0	0	455	0	0	0	0	183	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	0	324	0	0	279	315	188	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	334	153	240	0	0	0	0	0	0	0	0	194	0	0	0	312	0	0	0	0	2714	4824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9273	0	13287	107	0	0	0	0	41	0	0	0	592	0	293	0	171	10776	0	0	0	277	0	0	0	0	0	0	0	0	0	0
ASV_48	406	0	0	0	10408	1130	878	3329	0	0	0	0	29	0	641	164	154	735	0	8	28	0	957	68	234	0	0	0	0	0	132	572	891	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	87	0	0	0	0	0	0	881	353	0	118	0	0	0	3716	855	1144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	1305	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9	0	2147	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	0	0	0	0	0	30	0	0	0	0	0	0	8101	1397	3296	0	286	29	0
ASV_49	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	14	0	0	0	2	2	0	0	0	0	2	0	0	0	0	12	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	35	357	0	15718	0	3	20520	0	0	0	0	3012	0	0	0	0	0	0	45	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	2314	3	7	0	0	86	0	1154	0	96	185	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	11	0	0	0	0	0	0	972	70	0	2	0	0	3	3	0	0	5	0	0	0	49	0	0	0	0	0	0	0	10	0	7	0	738	0	0	0	0	0	0	35	0
ASV_50	0	0	49	6	0	0	0	0	0	21	10	0	0	0	7	0	6	0	0	0	0	0	0	0	5	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1171	474	0	4379	9401	0	34	0	13872	0	124	36	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	6	0	0	0	0	0	66	0	0	0	114	0	142	4776	0	0	68	10	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	14	0	0	0	0	31	0	137	231	0	115	0	0	104	87	418	302	0	0	88	0	2381	3197	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	51	0	0	0	0	22	0	0	0	0	0	0	0	0	0
ASV_51	0	1409	868	0	549	75	0	0	2134	58	0	0	0	1324	0	466	597	2713	422	1034	2143	1383	155	506	145	0	180	1484	33	86	435	630	486	476	0	24	0	2815	0	0	0	0	0	0	0	625	36	307	298	0	0	0	0	0	0	0	0	0	770	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	110	0	10	87	0	125	0	0	0	164	122	243	143	199	312	336	132	0	0	0	0	0	0	74	0	0	0	0	0	0	0	1854	0	2416	11	104	2426	0	48	190	314	229	207	111	0	4	0	0	0	3949	163	113	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	12	0	0	0	53	0	0	0	466	0	0	0	779	0	0	0	0	794	0	0	0	75	0	0	0	0	544	230
ASV_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1703	1213	1151	1143	5206	1993	500	360	94	0	2182	1646	281	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	1159	1026	679	397	154	0	305	48	1057	498	704	14	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	821	2539	5634	747	1630	262	0	0	972	1344	1604	2297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	132	416	0	0	0	0	0	0	0	0
ASV_53	0	0	0	7183	0	0	0	0	0	0	0	0	0	0	3377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638	0	0	0	0	0	0	33	0	0	0	3272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2675	0	0	0	0	0	0	0	0	0	0	3233	0	0	0	0	0	0	0	0	0	0	3335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2999	0	0	0	0	0	0	0	0	0	0	915	7649	6985
