ASV_ID	SRR16821602	SRR16821603	SRR16821604	SRR16821605	SRR16821606	SRR16821607	SRR16821608	SRR16821609	SRR16821610	SRR16821611	SRR16821612	SRR16821613	SRR16821614	SRR16821615	SRR16821616	SRR16821617	SRR16821618	SRR16821619	SRR16821620	SRR16821621	SRR16821622	SRR16821623	SRR16821624	SRR16821625	SRR16821626	SRR16821627	SRR16821628	SRR16821629	SRR16821630	SRR16821631	SRR16821632	SRR16821633	SRR16821634	SRR16821635	SRR16821636	SRR16821637	SRR16821638	SRR16821639	SRR16821640	SRR16821641	SRR16821642	SRR16821643	SRR16821644	SRR16821645	SRR16821646	SRR16821647	SRR16821648	SRR16821649	SRR16821650	SRR16821651	SRR16821652	SRR16821653	SRR16821654	SRR16821655	SRR16821656	SRR16821657	SRR16821658	SRR16821659	SRR16821660	SRR16821661	SRR16821662	SRR16821663	SRR16821664	SRR16821665	SRR16821666	SRR16821667	SRR16821668	SRR16821669	SRR16821670	SRR16821671	SRR16821672	SRR16821673	SRR16821674	SRR16821675	SRR16821676	SRR16821677	SRR16821678	SRR16821679	SRR16821680	SRR16821681	SRR16821682	SRR16821683	SRR16821684	SRR16821685	SRR16821686	SRR16821687	SRR16821688	SRR16821689	SRR16821690	SRR16821691	SRR16821692	SRR16821693	SRR16821694	SRR16821695	SRR16821696	SRR16821697	SRR16821698	SRR16821699	SRR16821700	SRR16821701	SRR16821702	SRR16821703	SRR16821704	SRR16821705	SRR16821706	SRR16821707	SRR16821708	SRR16821709	SRR16821710	SRR16821711	SRR16821712	SRR16821713	SRR16821714	SRR16821715	SRR16821716	SRR16821717	SRR16821718	SRR16821719	SRR16821720	SRR16821721	SRR16821722	SRR16821723	SRR16821724	SRR16821725	SRR16821726	SRR16821727	SRR16821728	SRR16821729	SRR16821730	SRR16821731	SRR16821732	SRR16821733	SRR16821734	SRR16821735	SRR16821736	SRR16821737
ASV_39	0	92	65	101	55	84	0	14	12	14	9	8	151	212	148	99	77	0	0	16	0	86	0	37	41	51	0	0	0	20	23	20	20	24	0	23	8	22	15	22	108	0	137	67	178	149	0	0	0	0	0	0	0	0	28	6	20	0	0	0	0	0	0	0	29	28	13	18	8	28	12	0	0	0	0	0	0	0	0	66	39	45	112	113	40	40	24	58	35	27	24	15	54	22	29	44	45	49	66	58	46	57	72	44	136	78	18	15	0	41	11	33	0	0	0	0	0	0	0	0	41	0	0	0	0	17	0	0	0	0	0	91	0	0	45	37
ASV_40	28	30	46	119	181	100	32	0	0	38	0	22	128	16	21	31	18	51	0	0	0	38	0	34	29	44	0	0	85	44	112	0	0	0	32	50	34	19	20	24	24	105	42	22	22	32	0	32	24	39	0	0	225	23	13	31	27	150	29	76	51	0	24	138	16	20	0	23	52	16	0	0	0	0	183	36	68	0	0	55	34	23	43	0	0	27	23	30	0	0	0	0	49	0	0	21	24	61	36	97	45	70	28	52	33	29	0	0	0	77	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	26	52	29	32	18	44	45	45
ASV_41	0	316	267	277	185	183	0	13	17	12	16	30	22	23	31	34	0	17	0	30	0	8	0	28	11	10	53	92	17	10	0	13	17	0	65	84	10	16	14	17	44	43	48	21	59	27	0	0	0	0	0	0	19	19	13	0	7	0	0	0	27	0	0	148	11	15	29	40	34	37	13	0	0	0	55	0	0	0	0	27	44	36	18	40	0	0	0	39	0	0	12	7	20	12	26	90	130	67	62	81	57	26	26	64	122	103	12	26	36	39	23	22	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	78	0	91	0	23	3	0
ASV_42	38	22	35	105	186	95	40	65	0	0	0	14	152	45	17	41	21	42	0	0	0	37	0	18	22	25	0	0	98	58	0	0	0	0	30	49	16	29	16	23	25	95	33	31	19	34	0	19	32	21	0	0	240	18	26	22	39	149	32	72	41	0	34	119	28	22	14	23	0	22	53	0	0	0	181	41	66	0	0	62	21	27	29	32	0	47	32	27	0	0	0	23	0	52	0	23	36	63	35	117	43	0	33	80	32	34	0	0	0	70	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	21	47	25	45	19	41	36	35
ASV_43	17	93	99	98	70	78	0	7	17	6	9	11	120	208	143	127	70	0	0	12	0	72	0	39	45	59	0	0	0	34	21	9	25	0	0	16	8	24	15	20	85	0	123	64	164	114	0	0	0	0	0	0	0	29	10	0	7	0	0	0	0	0	0	0	28	25	21	25	22	18	10	0	0	0	0	0	0	0	0	81	31	68	92	91	30	19	13	55	44	35	24	17	68	18	41	35	43	49	72	66	27	47	56	56	128	64	15	20	46	56	16	40	0	0	0	0	0	0	0	0	46	0	0	0	0	16	0	0	0	0	0	87	0	0	44	22
ASV_44	18	100	50	132	172	80	0	32	25	21	24	0	196	41	108	66	15	0	26	26	10	58	0	6	17	16	85	95	0	0	0	0	0	0	0	26	5	12	2	21	48	0	24	65	42	66	123	134	67	82	73	20	0	20	11	26	37	52	0	28	20	10	0	0	0	0	27	14	0	13	12	0	0	0	0	0	0	0	0	0	7	0	18	11	61	32	36	18	146	59	43	67	45	40	56	10	0	0	57	18	22	39	0	11	19	13	16	43	14	44	23	0	15	16	13	14	27	41	30	20	115	21	33	0	0	0	0	0	0	0	0	88	0	0	94	20
ASV_45	70	0	0	0	0	0	63	21	37	0	104	0	0	0	0	0	0	137	40	0	0	0	0	35	0	0	48	0	105	0	0	0	0	104	0	0	0	0	0	0	36	0	0	43	66	38	165	39	113	103	99	114	0	102	65	0	106	0	0	0	0	0	311	0	335	249	30	19	52	141	0	174	216	82	0	225	55	118	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	57
ASV_46	23	31	66	68	26	71	0	14	17	57	10	24	0	0	0	0	0	0	28	73	0	66	0	24	28	34	0	8	0	32	45	27	50	21	0	52	38	54	15	49	144	0	92	106	44	103	16	61	39	32	16	35	0	43	65	61	50	41	55	50	183	46	19	0	20	0	81	83	91	76	18	27	0	0	0	0	0	0	0	24	14	17	11	14	27	0	0	21	10	0	76	37	52	47	85	44	64	43	27	42	46	7	7	35	30	80	15	2	0	33	27	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	37	97	25	0	52	23	16
ASV_47	0	23	74	86	68	46	41	0	29	42	13	19	0	0	0	0	0	19	39	0	0	0	0	37	25	42	33	24	33	0	0	61	0	0	21	0	0	93	0	31	59	31	53	41	112	64	93	26	24	42	25	82	108	29	0	10	24	93	33	149	63	57	0	89	22	29	39	18	0	44	15	0	48	0	109	39	42	0	0	38	30	37	48	42	0	26	0	30	0	0	42	46	58	45	48	14	10	80	64	61	21	35	31	34	52	30	0	0	0	68	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	23	34	34	22	68	53	0	0
ASV_48	11	33	75	69	24	56	0	11	24	65	22	25	0	0	0	0	0	0	17	93	0	68	0	48	22	30	0	7	0	31	36	39	53	18	0	57	52	47	25	39	169	0	110	108	52	95	22	70	43	27	0	29	0	58	45	61	58	37	80	49	175	41	6	0	17	12	61	65	63	66	14	0	0	0	0	0	0	0	0	16	0	4	5	21	22	39	0	7	13	0	69	39	61	47	79	38	59	51	16	35	30	6	8	36	34	81	17	0	0	7	26	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	40	85	21	0	38	32	13
ASV_49	31	397	535	421	223	240	0	26	0	19	0	21	87	273	86	30	237	0	0	0	0	11	4	15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	59	20	26	102	69	57	64	70	0	0	0	0	0	0	0	8	0	7	11	0	0	0	0	0	0	0	0	0	28	20	20	0	0	0	28	21	0	0	3	0	0	28	0	23	0	9	29	0	0	0	0	0	0	7	10	0	0	0	96	20	42	39	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	22	0	0	0	0	54	62
ASV_50	15	15	19	7	10	6	213	11	12	25	15	0	56	107	46	39	0	250	14	0	0	21	49	11	0	27	0	16	170	22	26	30	33	45	0	49	41	38	33	48	0	0	0	0	0	38	0	0	0	0	0	115	0	72	107	55	60	0	0	0	0	0	50	0	150	56	0	0	0	0	0	0	0	0	0	196	173	0	0	0	0	0	0	0	22	16	40	15	38	11	50	114	50	45	47	56	44	81	58	28	33	0	0	0	0	0	48	62	71	19	76	30	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	24	0	0	34	65
ASV_51	0	31	42	51	18	54	0	21	18	55	13	26	0	0	0	0	0	0	16	79	0	63	0	26	19	19	0	12	0	31	25	33	41	19	0	55	37	40	34	50	178	0	105	98	53	77	19	65	51	29	0	40	0	39	53	57	69	52	44	59	167	54	0	0	12	11	94	68	82	81	30	0	0	0	0	0	0	0	0	19	16	0	0	0	19	0	0	29	0	0	71	34	59	67	108	38	67	52	17	46	45	17	13	40	42	65	6	0	0	0	19	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	41	84	30	0	52	21	22
ASV_52	27	386	537	415	207	196	0	10	0	21	0	13	100	295	88	36	244	0	0	0	0	5	10	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	37	18	29	101	76	41	63	72	0	0	0	0	0	0	0	10	0	14	11	0	0	0	0	0	0	0	0	1	20	18	18	0	0	0	24	17	0	0	2	0	0	25	0	22	0	13	25	0	0	0	0	0	0	5	5	0	0	0	94	12	55	31	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	27	0	0	0	0	66	64
ASV_53	36	347	534	409	223	217	0	14	0	11	0	19	84	275	108	36	232	0	0	0	0	4	9	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	49	23	31	99	87	43	87	84	0	0	0	0	0	0	0	11	0	9	10	0	0	0	0	0	0	0	0	0	39	30	28	0	0	0	25	23	0	0	2	0	0	27	0	18	0	8	9	0	0	0	0	0	0	7	15	0	0	0	93	20	34	31	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	30	0	0	0	0	47	49
ASV_54	33	21	46	88	153	87	54	0	0	0	0	22	139	20	10	39	30	44	0	0	0	21	0	21	42	21	0	0	91	0	0	0	0	0	26	36	21	32	14	23	22	88	38	26	21	22	0	29	17	18	0	0	190	26	0	65	35	139	23	54	50	66	27	123	27	11	44	15	0	0	62	0	0	0	178	41	35	0	0	40	11	22	37	67	21	29	35	0	27	41	30	0	0	45	0	32	29	44	38	75	53	0	22	0	33	38	0	0	0	58	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	27	33	25	38	26	47	12	50
ASV_55	11	24	56	46	23	63	0	22	26	58	10	20	0	0	0	0	0	0	19	68	0	52	0	39	23	25	0	7	0	43	30	25	40	12	0	55	24	34	13	48	175	0	126	96	40	111	16	78	36	28	17	34	0	47	51	55	51	28	66	71	200	40	17	0	20	11	77	80	59	96	30	0	0	0	0	0	0	0	0	13	7	6	9	12	30	0	0	11	5	0	79	37	52	52	92	28	68	32	17	25	23	12	7	16	44	64	13	20	0	8	9	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	39	80	20	0	31	19	23
ASV_56	33	59	68	46	26	29	0	24	6	25	9	30	0	0	0	0	0	0	24	15	35	31	54	41	15	10	18	19	0	20	17	18	27	10	205	0	4	2	13	0	0	179	0	0	0	0	17	12	11	18	11	0	214	0	0	0	0	14	26	0	27	25	0	429	0	0	16	0	0	30	6	17	13	14	409	0	0	15	17	0	0	4	0	0	20	26	14	49	181	38	0	0	0	0	0	43	29	24	55	7	50	124	18	47	31	29	0	0	0	18	0	0	13	31	26	11	16	0	0	0	19	0	0	0	0	0	0	0	30	26	38	31	46	35	29	24
ASV_57	15	6	6	5	4	9	214	7	16	26	10	0	36	78	33	20	0	279	5	0	41	30	40	16	19	20	21	14	186	21	24	37	37	42	0	36	38	29	35	55	0	0	0	0	0	36	0	0	0	0	0	128	0	59	97	52	68	0	0	0	0	0	34	0	163	47	0	0	0	0	0	0	0	0	0	225	167	0	0	0	0	0	0	0	14	34	50	15	30	0	33	90	64	52	50	28	41	43	57	30	27	0	0	0	0	0	26	52	66	21	59	23	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	27	0	0	32	57
ASV_58	39	22	33	90	154	97	39	0	0	61	0	18	133	16	34	27	21	47	0	0	0	28	27	17	23	31	0	0	71	0	0	0	0	83	30	27	19	19	21	33	20	80	30	17	20	12	0	8	22	21	50	9	188	14	39	42	15	155	16	55	37	0	21	113	30	12	0	12	29	44	0	0	0	0	196	24	55	0	0	59	17	32	24	0	21	0	17	35	24	0	19	44	72	0	0	16	18	55	40	71	51	0	32	0	29	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	21	39	20	41	12	41	16	34
ASV_59	14	48	76	48	30	26	0	16	22	39	12	19	0	0	0	0	0	0	16	15	31	29	57	31	15	14	19	21	0	37	13	23	25	12	183	0	7	3	7	0	0	189	0	0	0	0	25	15	9	10	18	0	237	0	0	0	0	0	11	0	17	26	0	419	0	0	0	0	0	17	0	14	23	9	402	0	0	21	29	0	0	4	0	0	18	14	19	46	167	38	0	0	0	0	0	53	36	17	52	9	54	93	16	39	15	55	0	0	0	14	0	0	17	20	32	15	13	0	0	0	18	0	0	0	0	0	0	0	30	35	53	32	42	20	19	18
ASV_60	30	46	82	46	25	37	0	30	18	27	8	14	0	0	0	0	0	0	30	30	35	40	56	43	14	2	20	8	0	27	19	8	22	0	178	0	0	0	0	0	0	194	0	0	0	0	13	12	2	5	14	0	202	0	0	0	0	0	23	5	20	24	0	415	0	0	12	5	0	10	2	13	15	9	417	0	0	17	26	0	0	3	0	0	21	30	12	37	197	26	0	0	0	0	0	53	31	20	40	2	57	81	6	34	41	33	0	0	0	25	0	0	16	24	21	14	17	0	0	0	21	0	0	0	0	0	0	0	31	44	54	28	27	44	26	35
ASV_61	0	265	207	180	104	158	0	18	11	17	18	12	19	19	32	27	0	15	0	17	0	5	0	18	6	16	49	65	27	10	0	6	0	0	57	79	6	20	16	29	44	36	44	15	60	18	0	0	21	0	0	0	23	15	5	0	7	0	23	0	19	0	0	116	7	17	21	43	22	34	23	0	0	0	34	0	0	0	0	22	40	42	27	27	0	0	0	41	0	0	12	12	12	11	20	90	144	65	62	61	86	22	16	49	84	95	14	33	0	26	14	15	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	28	58	0	43	0	15	6	0
ASV_62	18	6	8	11	22	15	224	18	6	27	11	0	49	89	37	34	0	232	9	0	0	16	43	19	10	18	17	22	156	28	26	20	37	40	0	50	31	40	28	46	0	0	0	0	0	26	0	0	0	0	0	86	0	37	104	70	52	0	0	0	0	0	39	0	127	66	0	0	0	0	0	0	0	0	0	214	121	0	0	0	0	0	0	0	18	19	48	13	33	8	38	109	54	40	32	46	51	46	50	35	54	0	0	0	0	0	41	38	75	15	68	30	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	33	0	0	28	53
ASV_63	0	69	60	29	31	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	52	63	63	100	0	14	0	0	0	0	0	0	0	22	19	17	20	46	0	0	0	0	0	0	0	0	0	0	0	151	0	78	116	194	160	0	76	59	137	114	0	0	0	0	180	144	110	126	47	0	0	0	0	0	0	0	0	37	36	60	53	23	0	0	0	0	0	0	41	65	52	38	77	0	14	0	0	0	0	0	0	0	0	0	49	33	20	0	70	16	0	0	0	0	11	32	78	43	0	36	57	14	25	25	57	54	0	0	0	0	0	0	0	9
ASV_64	38	0	0	0	0	0	0	75	16	0	0	51	65	0	0	0	202	18	90	0	39	0	0	0	0	0	0	0	42	0	0	17	14	41	0	0	0	0	0	62	19	0	0	0	0	0	0	17	18	12	58	0	0	0	0	43	0	117	0	0	0	0	16	0	0	16	43	0	0	169	92	9	90	338	0	19	0	0	0	0	0	0	0	22	33	227	68	0	41	122	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	15	0	0	0	137	98	182	101	0	0	0	0	0	0	0	65	131	0	20	145	0	0	0	0	0	0	65	47
ASV_65	0	0	18	0	0	0	0	20	83	36	26	47	0	43	41	0	0	0	0	0	0	60	120	40	29	43	0	0	0	57	0	113	0	0	95	0	0	0	0	0	31	0	53	31	0	21	24	21	0	32	33	12	74	32	52	0	0	0	93	19	35	43	0	27	66	10	17	10	0	25	0	0	0	0	187	0	0	0	17	94	41	30	127	127	20	0	0	64	0	0	77	46	110	35	52	46	72	15	0	52	43	0	54	37	59	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	31	121	14	33	53	0	0
ASV_66	0	22	54	54	16	59	0	20	23	56	8	26	0	0	0	0	0	0	12	75	0	54	0	23	18	23	0	0	0	32	26	29	34	18	0	41	20	30	13	52	161	0	87	92	48	86	11	61	36	29	0	31	0	37	38	53	48	30	59	46	157	45	0	0	18	12	55	94	62	57	13	0	0	0	0	0	0	0	0	14	9	0	10	8	17	0	0	15	0	0	79	37	69	41	72	34	52	35	20	42	32	18	9	35	51	80	30	13	0	12	28	19	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	28	35	86	31	0	46	19	21
ASV_67	0	39	48	42	27	56	0	25	17	65	13	16	0	0	0	0	0	0	17	67	0	62	0	32	31	23	0	11	0	31	34	39	39	15	0	51	29	45	12	29	140	0	74	82	34	101	19	62	53	22	0	36	0	39	38	47	44	33	44	64	160	30	0	0	21	8	82	63	64	56	36	0	0	46	0	0	0	0	0	17	9	10	15	11	14	0	0	31	0	0	54	44	62	33	88	32	49	25	20	32	24	9	10	35	39	68	19	12	0	12	11	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	37	85	27	0	32	19	22
ASV_68	24	37	82	64	40	28	0	26	12	29	7	19	0	0	0	0	0	0	30	31	27	37	78	38	11	8	21	15	0	19	22	8	26	0	213	0	0	0	0	0	0	164	0	0	0	0	15	11	15	12	13	0	284	0	0	0	0	0	11	8	10	11	0	438	0	0	8	0	0	13	6	15	7	12	412	0	0	7	21	0	0	2	0	0	13	14	13	48	181	32	0	0	0	0	0	40	30	13	40	5	46	68	16	32	21	30	0	0	0	21	0	0	11	20	27	13	13	0	0	0	25	0	0	0	0	0	0	0	28	35	31	22	45	27	31	21
ASV_69	0	68	63	35	20	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	60	67	69	72	93	0	0	0	0	0	0	0	0	0	21	39	11	16	44	0	0	0	0	0	0	0	0	0	0	0	132	0	96	123	168	184	0	51	43	134	119	0	0	0	0	159	158	94	137	47	0	0	0	0	0	0	0	0	26	47	39	56	33	0	0	0	0	0	0	35	79	39	52	64	0	5	0	0	0	0	0	0	0	0	0	48	35	28	0	62	26	0	0	0	0	8	54	64	25	0	52	68	20	40	16	34	46	0	0	0	0	0	0	0	4
ASV_70	0	293	260	249	155	145	0	18	14	23	12	6	21	37	40	30	0	22	0	8	0	1	0	18	13	11	46	89	15	0	12	0	0	0	51	68	9	17	7	20	27	33	42	5	40	13	0	0	0	0	0	0	25	11	7	0	7	0	0	34	15	0	0	113	5	0	21	23	15	28	9	0	0	0	42	0	0	0	0	23	33	32	26	53	14	0	0	39	0	0	12	5	8	14	13	97	112	43	64	61	55	16	14	66	96	65	3	22	0	31	14	20	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	75	0	55	0	22	0	0
ASV_71	17	7	5	2	2	0	192	7	14	16	23	0	49	99	45	18	0	239	8	0	0	24	40	18	9	26	27	14	166	19	38	33	42	44	0	44	32	34	22	36	0	0	0	0	0	37	0	0	0	0	0	124	0	56	88	55	75	0	0	0	0	0	39	0	151	47	0	0	0	0	0	0	0	0	0	200	138	0	0	0	0	0	0	0	22	24	41	17	36	0	43	88	52	39	33	37	46	62	35	18	49	0	0	0	0	0	34	47	85	18	54	23	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	22	0	0	49	40
ASV_72	21	7	2	7	15	14	215	11	17	21	18	0	29	90	35	24	0	228	5	0	0	22	46	22	28	17	29	19	159	32	28	25	43	45	0	50	28	27	33	48	0	0	0	0	8	43	0	0	0	0	0	84	0	46	92	45	60	0	0	0	0	0	22	0	134	46	0	0	0	0	0	0	0	0	0	218	139	0	0	0	0	0	0	0	20	26	37	20	43	0	24	87	55	37	39	52	27	58	53	33	42	0	0	0	0	0	49	45	58	30	62	19	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	17	0	0	41	46
ASV_73	23	0	0	72	0	0	0	46	15	0	0	69	83	0	0	0	253	17	73	0	51	0	0	0	0	0	0	0	42	24	0	0	31	44	0	0	0	0	0	0	17	0	0	0	0	0	20	18	12	13	0	0	0	0	0	34	0	100	0	0	0	0	13	0	40	9	40	0	35	168	94	17	91	274	0	21	0	0	0	0	42	0	0	9	36	182	69	0	35	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	129	116	152	99	0	0	0	0	0	0	0	67	168	0	17	94	0	0	0	0	0	0	85	51
ASV_74	34	0	0	0	0	0	0	56	17	0	0	56	58	0	0	0	191	10	80	0	48	0	0	0	0	0	0	0	40	0	0	36	0	58	0	0	0	0	0	0	40	0	31	0	0	0	29	12	18	22	0	0	0	0	0	38	0	100	31	0	24	0	24	0	0	36	53	0	0	155	79	19	91	265	0	20	0	0	0	0	18	0	0	29	31	200	70	0	43	138	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	30	0	0	0	121	110	175	98	0	0	0	0	0	0	0	48	149	0	31	142	0	0	0	0	0	0	71	53
ASV_75	25	50	62	55	26	19	0	32	10	24	13	24	0	0	0	0	0	0	20	26	25	40	57	51	15	9	23	18	0	20	28	10	34	0	228	0	0	0	0	0	0	184	0	0	0	0	14	10	6	5	18	0	219	0	0	0	0	0	15	0	14	19	0	396	0	0	10	9	0	27	5	9	14	10	426	0	0	17	21	0	0	3	0	0	16	5	13	36	179	19	0	0	0	0	0	39	15	4	46	5	55	86	22	34	23	35	0	0	0	19	0	0	16	25	30	11	11	0	0	0	27	0	0	0	0	0	0	0	50	25	40	18	44	35	13	29
ASV_76	10	96	47	151	147	74	0	24	24	19	13	0	161	35	82	66	16	0	7	9	6	59	0	28	18	9	95	79	0	0	0	0	0	0	0	21	2	14	8	17	20	0	16	58	22	84	138	110	68	92	64	16	0	11	15	6	20	45	6	22	24	16	0	0	0	0	19	7	21	18	12	0	0	0	0	0	0	0	0	4	4	0	12	29	54	13	22	24	107	44	22	59	39	35	58	12	3	0	51	16	12	0	0	11	24	9	15	34	0	22	11	0	6	18	10	21	0	37	27	15	72	16	33	0	0	0	0	0	0	0	0	62	0	0	77	7
ASV_77	0	275	220	227	170	121	0	11	8	18	5	9	29	18	22	26	0	15	0	13	0	6	0	13	14	16	55	75	16	0	8	0	0	0	53	76	9	16	5	24	39	33	44	9	48	11	0	0	0	0	0	13	20	9	3	0	6	0	0	0	11	0	0	137	11	0	26	27	19	25	7	0	0	0	59	0	0	0	0	39	45	34	22	29	19	0	0	33	0	0	20	14	14	5	21	68	115	45	45	55	54	16	25	55	100	79	9	22	28	27	10	23	0	0	0	0	0	0	0	0	25	0	0	0	0	20	0	0	0	81	0	64	0	23	0	0
ASV_78	25	331	471	377	229	199	0	11	0	21	0	15	63	255	85	30	206	0	0	0	0	3	7	13	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	52	22	20	92	70	28	56	80	0	0	0	0	0	0	0	11	0	9	10	0	0	0	0	0	0	0	0	0	22	16	22	0	0	0	21	12	0	0	1	0	0	25	0	14	0	6	21	0	0	0	0	0	0	5	3	0	0	0	80	15	45	30	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	33	0	0	0	0	50	43
ASV_79	0	68	60	33	33	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	48	64	45	61	0	0	0	0	0	0	0	0	0	25	21	30	19	45	0	0	0	0	0	0	0	0	0	0	0	121	0	130	126	172	156	0	50	52	114	145	0	0	0	0	169	153	101	133	58	0	0	0	0	0	0	0	0	25	41	38	30	18	0	0	0	0	0	0	30	71	41	44	105	0	0	0	0	0	0	0	0	0	0	0	57	37	29	0	63	34	0	0	0	0	0	51	69	26	0	55	62	19	28	19	46	18	0	0	0	0	0	0	0	0
ASV_80	0	83	39	37	21	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	75	49	66	61	89	0	0	0	0	0	0	0	0	0	12	27	25	16	27	0	0	0	0	0	0	0	0	0	0	0	148	0	81	119	162	152	0	73	60	109	126	0	0	0	0	215	170	115	152	42	0	0	0	0	0	0	0	0	33	38	47	36	17	0	0	0	0	0	0	31	67	35	35	98	0	0	0	0	0	0	0	0	0	0	0	43	26	27	0	56	17	0	0	0	0	6	45	68	29	0	41	55	20	26	23	46	29	0	0	0	0	0	0	0	0
ASV_81	0	68	117	90	64	66	0	0	0	10	0	10	97	165	120	111	33	0	0	13	0	40	0	23	28	49	0	0	0	16	10	25	14	23	0	23	9	12	0	11	69	0	107	67	134	117	0	0	0	0	0	11	0	5	12	21	16	0	0	0	0	0	0	0	20	6	10	10	7	20	6	0	0	0	0	0	0	0	0	68	45	53	99	118	27	13	16	43	26	28	17	18	40	30	23	28	37	25	67	50	36	41	54	34	106	50	10	10	0	54	6	32	0	0	0	0	0	0	0	0	42	0	0	0	0	6	0	0	0	0	0	70	0	0	43	19
ASV_82	0	25	77	60	42	48	16	29	13	28	22	27	0	0	0	0	0	16	0	0	0	0	0	27	21	42	27	18	22	0	0	0	0	0	24	0	0	0	0	53	46	28	31	58	102	48	0	27	12	58	0	33	128	13	0	20	17	97	33	156	63	63	32	76	13	46	32	8	12	42	24	0	0	0	110	55	23	0	0	17	16	33	42	37	28	15	44	22	0	0	43	36	53	66	45	37	19	62	67	63	18	0	26	48	34	27	0	0	0	55	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	12	39	23	32	54	46	38	0
ASV_83	6	27	44	48	13	48	0	16	10	40	12	16	0	0	0	0	0	0	8	84	0	61	0	31	22	19	0	7	0	26	29	22	30	13	0	43	44	44	23	41	168	0	91	101	35	107	20	51	38	31	0	39	0	48	45	49	49	26	45	49	175	29	16	0	7	10	62	79	60	71	23	0	0	0	0	0	0	0	0	16	8	8	0	26	19	22	0	12	10	0	64	32	49	41	73	22	55	43	20	41	26	7	6	21	37	67	0	8	0	18	5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	40	81	22	0	35	16	17
ASV_84	0	0	30	0	0	75	0	15	78	24	39	38	0	35	33	44	55	0	0	46	0	0	91	33	21	50	16	0	0	0	0	0	0	67	86	0	0	0	0	0	34	50	43	30	21	30	24	20	8	21	0	0	94	29	51	64	0	0	88	11	43	54	0	25	0	8	16	10	0	26	0	0	0	27	208	0	0	19	23	89	34	45	91	153	33	17	0	0	0	0	53	41	94	30	49	53	89	30	0	65	33	0	55	29	72	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	21	26	0	0	0
