#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	ERR12025098	ERR12025082	ERR12025102	ERR12025087	ERR12025096	ERR12025073	ERR12025108	ERR12025099	ERR12025089	ERR12025097	ERR12025080	ERR12025103	ERR12025104	ERR12025078	ERR12025075	ERR12025094	ERR12025095	ERR12025105	ERR12025083	ERR12025076	ERR12025079	ERR12025093	ERR12025092	ERR12025107	ERR12025074	ERR12025100	ERR12025101	ERR12025090	ERR12025110	ERR12025111	ERR12025091	ERR12025088	ERR12025084	ERR12025085	ERR12025081	ERR12025077	ERR12025109	ERR12025106	ERR12025086
k__Bacteria|p__Firmicutes|c__CFGB3038	0.3956384487861297	0.0504503399635936	0.0008935538148972	0.1275662956612478	0.0140970590426665	0.2224524697694888	0.0	0.0383371922346334	0.0037086673743719	1.3699324752524988	0.4168008923802918	0.047348518243246	0.0	0.3265345079320596	0.0891539498665248	0.0579405883155316	0.2884187427222423	0.1695252953721396	0.1287710664669771	0.0	0.0	0.0	0.062627664403996	0.0411895119279838	0.0	0.2097851993686324	0.1261517593387932	0.0	0.0478213047143072	0.1633456588825919	0.1350025459122873	0.0843708684246455	0.0296260209493119	0.0518481724865243	0.0283114999090611	0.1025867027536133	0.1918844298124638	0.0336344143796079	0.002910667252949
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	0.3329361883738354	0.2864808782970682	0.2660827257740004	0.5532196699713137	0.1436104558337725	0.5492541693642241	0.0291576562185565	0.4530908840181988	0.4681984675202127	0.4323019292988283	0.2431958738278139	0.0626564910450832	0.3685338706295962	0.2964418038393093	2.425328966403791	0.1289880088874284	0.0	0.1121185083011516	0.2800306722499612	0.645281034207541	0.6631204479799148	0.1695703944392168	0.1167663499708516	0.3818001114700758	0.7623904548867269	0.0577304601861995	0.3674686573196267	0.2589537855875299	0.0088291315360012	0.7453243909570002	0.7520614212375857	0.1122187973053825	0.0206216655973319	0.1841799301539652	0.0884515057722245	0.0072016577680367	0.3278395326554782	0.2305559679654864	0.8488257471340188
k__Bacteria|p__Firmicutes|c__Negativicutes	0.3202366607892735	0.2860101944065993	0.2103371525491577	0.7784564952867989	0.5217156226786602	0.6924204819686828	0.3258685600922829	0.9948725605753884	0.7184753075064192	0.5672411586654078	1.141564408704845	1.816062605267026	1.382618015045902	1.7211103175456617	1.151878529367365	4.390009758373928	1.4197264712818405	2.754178246487013	1.7188353935950045	1.6015210933832162	0.6586936375958912	2.1957679031991404	2.042371447615347	1.9838465061412016	3.740350160096349	1.15204376404551	0.6660258491305432	2.0173543137116274	2.1191810349822764	1.5994091511381874	1.0771198856618411	3.5838732625339387	1.0994430674187383	0.4211022948520206	0.7607818405140527	0.8589518859739412	2.4097021266322267	1.372721179613059	0.0427154876326823
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	0.293909665191215	0.0	0.05817576882748	0.0028816245044614	0.2068427875043461	0.1712407299647158	0.0090076169967737	0.3312520107263211	0.3849779673347533	0.0080755489578998	0.0	0.2842119845972233	0.1151897945786411	0.0027651255450929	0.0942403731048383	0.0160432420956421	26.24454444550433	0.1232568573356079	0.0030844412699986	1.0990226814926636	0.0972848448030482	0.7540750747192028	2.0356186948459487	0.1512115649524604	0.7419643395481431	0.1875997933440308	0.0823827527322674	0.119224955905004	1.0257139355461375	0.0353601099841271	0.0008552702261348	2.800533021788897	0.2448846287478975	1.2179754089783943	0.0040593108320315	0.0	0.0401607481735258	0.6664902996843696	0.0303692467352396
k__Bacteria|p__Firmicutes|c__CFGB3009	0.2822352908424285	0.0125428540441622	0.0115755835111695	0.0092194572514339	0.0	0.0008590356354349	0.0	0.0	0.0423503204880639	0.0	0.058176197529491	0.0	0.0	0.0087670201229032	0.0	0.002919287916016	0.0379147581199503	0.0504618097119404	0.0489415441061648	0.0	0.0	0.0639841617521453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0278851705185472	0.0171239973537001	0.0	0.0	0.0	0.0	0.1794594043089291	0.0	0.0	0.0005204504359577
k__Bacteria|p__Firmicutes|c__CFGB2984	0.2678566329578897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1254544051057179	0.0	0.0	0.0	0.0	0.0	0.6897354283896848	0.0312988757212742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0409131870489027
k__Bacteria|p__Firmicutes|c__CFGB2952	0.2650639741431912	0.0	0.0	0.1011615611535999	0.0	0.0	0.0	0.0	0.0081158281555763	0.0	0.3153332827557972	0.0	0.0	0.0	0.0	0.0	0.0	0.1539391453696094	0.2614368935206474	0.0	0.0	0.0	0.0	0.0374043281700025	0.0241995034024866	0.1204223839015373	0.0	0.0	0.0	0.0583592225105393	0.1758231063792239	0.0	0.0	0.0601819337889454	0.0	0.0	0.0	0.0	0.0027371837742964
k__Bacteria|p__Firmicutes|c__CFGB72924	0.2519402452196878	0.0	0.0	0.0	0.1149808043984453	0.0	0.0263743025665534	0.0	0.0	0.0	0.0	0.0094800643747418	0.00028672008607	0.0	0.0	0.0843169110992422	0.0	0.0	0.0270280701116829	0.0172794256307183	0.0	0.0	0.0	0.0567497870316065	0.0304915588048868	0.0329957493238619	0.0143502168792973	0.0	0.0874292435040296	0.0	0.0792519421499965	0.0	0.0065981810616805	0.0	0.0547329081340525	0.0026148359326647	0.0	0.0609606543997317	0.3525473425351736
k__Bacteria|p__Firmicutes|c__CFGB38642	0.208927996956596	0.0187227591986522	0.0	0.1331380167574875	0.0	0.0382884454650985	0.0	0.0	0.0559127341373929	0.2311705732197002	0.0941148842893862	0.0510956475134081	0.0	0.2789170115050247	0.6839823823571219	0.1996501861859506	0.1123839808467587	0.1921789257264823	0.0293370445087158	0.0136328222656255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1285871903676456	0.0074464288166741	0.0	0.0	0.0029681889570267	0.0	0.0	0.0	0.0	0.0350243867457508
k__Bacteria|p__Lentisphaerota|c__CFGB2378	0.2073460794634599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002411465333111	0.0	0.3940522775325237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0874549491829783
k__Bacteria|p__Lentisphaerota|c__Lentisphaeria	0.1993569542467279	0.0	0.0	0.1336255423534084	0.0	0.0	0.0040624352655449	0.0	0.1171473228030327	0.0	0.0851929797669073	0.0078827857687971	0.0	0.0	0.0474306684017955	0.0	0.0	0.0	0.0935962376336875	0.0	0.0	0.0	0.0065880514823401	0.0282024159307721	0.0	0.0	0.0	0.0	0.0	0.0017319981688538	0.0	0.0	0.0	0.0	0.048121574775007	0.0038136643669096	0.0	0.0	0.0241431174458189
k__Bacteria|p__Firmicutes|c__CFGB2997	0.1819735368780199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4388630894063085	0.0	0.0	0.0	0.0	0.0	0.0	0.0101943397906734	0.0	0.0	0.0	0.0	0.0	0.040455517506635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0154014777159355
k__Bacteria|p__Firmicutes|c__CFGB2840	0.1665167005903381	0.0	0.0	0.0433201315232627	0.3015846237816366	0.0780495234480854	1.2683265188477209	0.0	0.1714551851842512	0.0	0.0096661437942033	0.0	0.0	0.0	0.0652194520072437	0.0	0.0	0.0	0.0388081960920167	0.0	0.0	0.0	0.0	0.0	0.0138480574178926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1358664776980875
k__Bacteria|p__Firmicutes|c__CFGB1359	0.1568572826015238	0.0	0.0	0.0	0.0	0.022646444938553	0.0004864113178257	0.0	0.0063446484453942	0.0	0.0	0.002227556109912	0.0	0.0	0.0	0.3443561206270605	0.0	0.0	0.0	0.0058716494861664	0.0	0.0	0.0	0.0	0.0025002155631238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6768761248680719	0.0208405029982147	0.0	0.0	0.2849273377448081
k__Bacteria|p__Firmicutes|c__CFGB2873	0.1408878696959542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3237	0.1257580219403731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4858671587449023	0.0
