#mpa_vJun23_CHOCOPhlAnSGB_202403
clade_name	SRR15595244	SRR15595245	SRR22402254	SRR22402255
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4922	0.0	0.0	0.00207	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Massilioclostridium|s__Massilioclostridium_coli|t__SGB29305	0.0	0.0	0.00206	0.0
k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9767|s__GGB9767_SGB15385|t__SGB15385	0.0	0.0	0.00193	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_sp_CLA_AA_H233|t__SGB15315	0.0	0.0	0.00191	1.27914
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF27_2AA|t__SGB4712	0.0	0.0	0.00154	0.00299
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9616|s__GGB9616_SGB15051|t__SGB15051	0.0	0.0	0.00147	0.0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB9695|s__GGB9695_SGB15209|t__SGB15209	0.0	0.0	0.00143	0.0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB9582|s__GGB9582_SGB15001|t__SGB15001	0.0	0.0	0.00131	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ligaoa|s__Ligaoa_zhengdingensis|t__SGB14839	0.0	0.0	0.00127	0.0
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072|f__FGB3072|g__GGB9784|s__GGB9784_SGB15407|t__SGB15407	0.0	0.0	0.00121	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4909|t__SGB4909	0.0	0.0	0.00119	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB51959|s__GGB51959_SGB72479|t__SGB72479	0.0	0.0	0.00118	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3534|s__GGB3534_SGB4722|t__SGB4722	0.0	0.0	0.00109	0.0
k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9770|s__GGB9770_SGB73065|t__SGB73065	0.0	0.0	0.00102	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_leptum|t__SGB7259	0.0	0.0	0.0009	0.0
k__Bacteria|p__Firmicutes|c__CFGB30328|o__OFGB30328|f__FGB30328|g__GGB52106|s__GGB52106_SGB72838|t__SGB72838	0.0	0.0	0.00088	0.00425
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_contorta|t__SGB4624	0.0	0.0	0.00085	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Youxingia|s__Youxingia_wuxianensis|t__SGB82503	0.0	0.0	0.00073	0.00029
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB9694|s__GGB9694_SGB15204|t__SGB15204	0.0	0.0	0.00069	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3677|s__GGB3677_SGB4990|t__SGB4990	0.0	0.0	0.00059	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea|t__SGB4809	0.0	0.0	0.00049	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_callidus|t__SGB4420	0.0	0.0	0.00042	0.0
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB9537|s__GGB9537_SGB14940|t__SGB14940	0.0	0.0	0.00033	0.02119
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_gabonensis|t__SGB79840	0.0	0.0	0.00033	0.00645
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_amylovorus|t__SGB7050	0.0	0.0	0.00028	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_scindens|t__SGB59869	0.0	0.0	0.00026	0.0
k__Bacteria|p__Firmicutes|c__CFGB2845|o__OFGB2845|f__FGB2845|g__GGB9116|s__GGB9116_SGB14049|t__SGB14049	0.0	0.0	0.00024	0.0
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834|f__FGB2834|g__GGB33516|s__GGB33516_SGB54324|t__SGB54324	0.0	0.0	0.0002	0.0
k__Bacteria|p__Verrucomicrobia|c__Opitutae	0.0	0.0	0.0	4.0911
k__Bacteria|p__Firmicutes|c__CFGB2833	0.0	0.0	0.0	2.85144
k__Bacteria|p__Firmicutes|c__CFGB2984	0.0	0.0	0.0	0.53536
k__Bacteria|p__Firmicutes|c__CFGB78183	0.0	0.0	0.0	0.49849
k__Bacteria|p__Firmicutes|c__CFGB1776	0.0	0.0	0.0	0.39695
k__Bacteria|p__Proteobacteria|c__CFGB10055	0.0	0.0	0.0	0.23117
k__Bacteria|p__Firmicutes|c__CFGB73076	0.0	0.0	0.0	0.22608
k__Bacteria|p__Firmicutes|c__CFGB72924	0.0	0.0	0.0	0.16298
k__Bacteria|p__Firmicutes|c__CFGB79152	0.0	0.0	0.0	0.0601
k__Bacteria|p__Firmicutes|c__CFGB9119	0.0	0.0	0.0	0.04214
k__Bacteria|p__Firmicutes|c__CFGB10318	0.0	0.0	0.0	0.02704
k__Bacteria|p__Firmicutes|c__CFGB3048	0.0	0.0	0.0	0.01643
k__Bacteria|p__Firmicutes|c__CFGB10290	0.0	0.0	0.0	0.01069
k__Bacteria|p__Firmicutes|c__CFGB9536	0.0	0.0	0.0	0.01052
k__Bacteria|p__Firmicutes|c__CFGB15212	0.0	0.0	0.0	0.00898
k__Bacteria|p__Firmicutes|c__CFGB2846	0.0	0.0	0.0	0.00294
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales	0.0	0.0	0.0	4.0911
k__Bacteria|p__Firmicutes|c__CFGB2833|o__OFGB2833	0.0	0.0	0.0	2.85144
k__Bacteria|p__Firmicutes|c__CFGB2984|o__OFGB2984	0.0	0.0	0.0	0.53536
k__Bacteria|p__Firmicutes|c__CFGB78183|o__OFGB78183	0.0	0.0	0.0	0.49849
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776	0.0	0.0	0.0	0.39695
k__Bacteria|p__Proteobacteria|c__CFGB10055|o__OFGB10055	0.0	0.0	0.0	0.23117
k__Bacteria|p__Firmicutes|c__CFGB73076|o__OFGB73076	0.0	0.0	0.0	0.22608
k__Bacteria|p__Firmicutes|c__CFGB72924|o__OFGB72924	0.0	0.0	0.0	0.16298
k__Bacteria|p__Firmicutes|c__CFGB79152|o__OFGB79152	0.0	0.0	0.0	0.0601
k__Bacteria|p__Firmicutes|c__CFGB9119|o__OFGB9119	0.0	0.0	0.0	0.04214
k__Bacteria|p__Firmicutes|c__CFGB10318|o__OFGB10318	0.0	0.0	0.0	0.02704
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	0.0	0.0	0.0	0.01643
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.0	0.0	0.0	0.01124
k__Bacteria|p__Firmicutes|c__CFGB10290|o__OFGB10290	0.0	0.0	0.0	0.01069
k__Bacteria|p__Firmicutes|c__CFGB9536|o__OFGB9536	0.0	0.0	0.0	0.01052
k__Bacteria|p__Firmicutes|c__CFGB15212|o__OFGB15212	0.0	0.0	0.0	0.00898
k__Bacteria|p__Firmicutes|c__CFGB2846|o__OFGB2846	0.0	0.0	0.0	0.00294
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae	0.0	0.0	0.0	4.0911
k__Bacteria|p__Firmicutes|c__CFGB2833|o__OFGB2833|f__FGB2833	0.0	0.0	0.0	2.85144
k__Bacteria|p__Firmicutes|c__CFGB2984|o__OFGB2984|f__FGB2984	0.0	0.0	0.0	0.53536
k__Bacteria|p__Firmicutes|c__CFGB78183|o__OFGB78183|f__FGB78183	0.0	0.0	0.0	0.49849
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776|f__FGB1776	0.0	0.0	0.0	0.39695
k__Bacteria|p__Proteobacteria|c__CFGB10055|o__OFGB10055|f__FGB10055	0.0	0.0	0.0	0.23117
k__Bacteria|p__Firmicutes|c__CFGB73076|o__OFGB73076|f__FGB73076	0.0	0.0	0.0	0.22608
k__Bacteria|p__Firmicutes|c__CFGB72924|o__OFGB72924|f__FGB72924	0.0	0.0	0.0	0.16298
k__Bacteria|p__Firmicutes|c__CFGB79152|o__OFGB79152|f__FGB79152	0.0	0.0	0.0	0.0601
k__Bacteria|p__Firmicutes|c__CFGB9119|o__OFGB9119|f__FGB9119	0.0	0.0	0.0	0.04214
k__Bacteria|p__Firmicutes|c__CFGB10318|o__OFGB10318|f__FGB10318	0.0	0.0	0.0	0.02704
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048	0.0	0.0	0.0	0.01643
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.0	0.0	0.0	0.01124
k__Bacteria|p__Firmicutes|c__CFGB10290|o__OFGB10290|f__FGB10290	0.0	0.0	0.0	0.01069
k__Bacteria|p__Firmicutes|c__CFGB9536|o__OFGB9536|f__FGB9536	0.0	0.0	0.0	0.01052
k__Bacteria|p__Firmicutes|c__CFGB15212|o__OFGB15212|f__FGB15212	0.0	0.0	0.0	0.00898
k__Bacteria|p__Firmicutes|c__CFGB2846|o__OFGB2846|f__FGB2846	0.0	0.0	0.0	0.00294
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__GGB52930	0.0	0.0	0.0	4.0911
k__Bacteria|p__Firmicutes|c__CFGB2833|o__OFGB2833|f__FGB2833|g__GGB74665	0.0	0.0	0.0	2.85144
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB9691	0.0	0.0	0.0	1.41619
k__Bacteria|p__Proteobacteria|c__CFGB2404|o__OFGB2404|f__FGB2404|g__GGB6610	0.0	0.0	0.0	0.68209
k__Bacteria|p__Firmicutes|c__CFGB2984|o__OFGB2984|f__FGB2984|g__GGB9347	0.0	0.0	0.0	0.53536
k__Bacteria|p__Firmicutes|c__CFGB78183|o__OFGB78183|f__FGB78183|g__GGB9109	0.0	0.0	0.0	0.49849
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776|f__FGB1776|g__GGB4683	0.0	0.0	0.0	0.39695
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Jutongia	0.0	0.0	0.0	0.35659
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834|f__FGB2834|g__GGB9063	0.0	0.0	0.0	0.31251
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__GGB3281	0.0	0.0	0.0	0.2693
k__Bacteria|p__Proteobacteria|c__CFGB10055|o__OFGB10055|f__FGB10055|g__GGB6606	0.0	0.0	0.0	0.23117
k__Bacteria|p__Firmicutes|c__CFGB73076|o__OFGB73076|f__FGB73076|g__GGB3111	0.0	0.0	0.0	0.22608
k__Bacteria|p__Firmicutes|c__CFGB72924|o__OFGB72924|f__FGB72924|g__GGB3612	0.0	0.0	0.0	0.16298
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9093	0.0	0.0	0.0	0.12901
k__Bacteria|p__Firmicutes|c__CFGB2960|o__OFGB2960|f__FGB2960|g__GGB9302	0.0	0.0	0.0	0.1145
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3478	0.0	0.0	0.0	0.07043
k__Bacteria|p__Firmicutes|c__CFGB79152|o__OFGB79152|f__FGB79152|g__GGB4711	0.0	0.0	0.0	0.0601
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30473	0.0	0.0	0.0	0.05282
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9092	0.0	0.0	0.0	0.05155
k__Bacteria|p__Firmicutes|c__CFGB9119|o__OFGB9119|f__FGB9119|g__GGB4651	0.0	0.0	0.0	0.04214
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107|f__FGB2107|g__GGB6007	0.0	0.0	0.0	0.02878
k__Bacteria|p__Firmicutes|c__CFGB10318|o__OFGB10318|f__FGB10318|g__GGB4658	0.0	0.0	0.0	0.02704
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072|f__FGB3072|g__GGB9786	0.0	0.0	0.0	0.0256
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB9529	0.0	0.0	0.0	0.02549
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4591	0.0	0.0	0.0	0.02413
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9621	0.0	0.0	0.0	0.02293
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4597	0.0	0.0	0.0	0.02273
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Jingyaoa	0.0	0.0	0.0	0.02211
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Colidextribacter	0.0	0.0	0.0	0.02159
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33469	0.0	0.0	0.0	0.01802
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048|g__GGB9559	0.0	0.0	0.0	0.01643
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072|f__FGB3072|g__GGB9788	0.0	0.0	0.0	0.01499
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB9790	0.0	0.0	0.0	0.01198
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	0.0	0.0	0.0	0.01124
k__Bacteria|p__Firmicutes|c__CFGB10290|o__OFGB10290|f__FGB10290|g__GGB4710	0.0	0.0	0.0	0.01069
k__Bacteria|p__Firmicutes|c__CFGB9536|o__OFGB9536|f__FGB9536|g__GGB28474	0.0	0.0	0.0	0.01052
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9597	0.0	0.0	0.0	0.01016
k__Bacteria|p__Firmicutes|c__CFGB15212|o__OFGB15212|f__FGB15212|g__GGB41458	0.0	0.0	0.0	0.00898
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9620	0.0	0.0	0.0	0.00749
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella	0.0	0.0	0.0	0.00727
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__GGB45656	0.0	0.0	0.0	0.00672
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4579	0.0	0.0	0.0	0.00617
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__GGB9759	0.0	0.0	0.0	0.00418
k__Bacteria|p__Firmicutes|c__Clostridia|o__Candidatus_Borkfalkiales|f__Candidatus_Borkfalkiaceae|g__GGB9101	0.0	0.0	0.0	0.00376
k__Bacteria|p__Firmicutes|c__CFGB2846|o__OFGB2846|f__FGB2846|g__GGB9117	0.0	0.0	0.0	0.00294
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerosacchariphilus	0.0	0.0	0.0	0.00265
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerofilum	0.0	0.0	0.0	0.00174
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834|f__FGB2834|g__GGB9062	0.0	0.0	0.0	0.00061
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072|f__FGB3072|g__GGB79087	0.0	0.0	0.0	0.00044
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3626	0.0	0.0	0.0	0.00038
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__GGB52930|s__GGB52930_SGB73859	0.0	0.0	0.0	4.0911
k__Bacteria|p__Firmicutes|c__CFGB2833|o__OFGB2833|f__FGB2833|g__GGB74665|s__GGB74665_SGB13972	0.0	0.0	0.0	2.85144
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB9691|s__GGB9691_SGB15198	0.0	0.0	0.0	1.41619
k__Bacteria|p__Proteobacteria|c__CFGB2404|o__OFGB2404|f__FGB2404|g__GGB6610|s__GGB6610_SGB9344	0.0	0.0	0.0	0.68209
k__Bacteria|p__Firmicutes|c__CFGB2984|o__OFGB2984|f__FGB2984|g__GGB9347|s__GGB9347_SGB14313	0.0	0.0	0.0	0.53536
k__Bacteria|p__Firmicutes|c__CFGB78183|o__OFGB78183|f__FGB78183|g__GGB9109|s__GGB9109_SGB14042	0.0	0.0	0.0	0.49849
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776|f__FGB1776|g__GGB4683|s__GGB4683_SGB6473	0.0	0.0	0.0	0.39695
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Jutongia|s__Jutongia_hominis	0.0	0.0	0.0	0.35659
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834|f__FGB2834|g__GGB9063|s__GGB9063_SGB13982	0.0	0.0	0.0	0.31251
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__GGB3281|s__GGB3281_SGB4335	0.0	0.0	0.0	0.2693
k__Bacteria|p__Proteobacteria|c__CFGB10055|o__OFGB10055|f__FGB10055|g__GGB6606|s__GGB6606_SGB9340	0.0	0.0	0.0	0.23117
k__Bacteria|p__Firmicutes|c__CFGB73076|o__OFGB73076|f__FGB73076|g__GGB3111|s__GGB3111_SGB4123	0.0	0.0	0.0	0.22608
k__Bacteria|p__Firmicutes|c__CFGB72924|o__OFGB72924|f__FGB72924|g__GGB3612|s__GGB3612_SGB4882	0.0	0.0	0.0	0.16298
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9093|s__GGB9093_SGB14024	0.0	0.0	0.0	0.12901
k__Bacteria|p__Firmicutes|c__CFGB2960|o__OFGB2960|f__FGB2960|g__GGB9302|s__GGB9302_SGB14263	0.0	0.0	0.0	0.1145
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF20_17LB	0.0	0.0	0.0	0.08572
k__Bacteria|p__Firmicutes|c__CFGB3041|o__OFGB3041|f__FGB3041|g__GGB9547|s__GGB9547_SGB14954	0.0	0.0	0.0	0.08327
k__Bacteria|p__Tenericutes|c__CFGB1787|o__OFGB1787|f__FGB1787|g__GGB4745|s__GGB4745_SGB6571	0.0	0.0	0.0	0.08254
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3478|s__GGB3478_SGB4643	0.0	0.0	0.0	0.07043
k__Bacteria|p__Firmicutes|c__CFGB79152|o__OFGB79152|f__FGB79152|g__GGB4711|s__GGB4711_SGB6524	0.0	0.0	0.0	0.0601
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30473|s__GGB30473_SGB43557	0.0	0.0	0.0	0.05282
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9092|s__GGB9092_SGB14022	0.0	0.0	0.0	0.05155
k__Bacteria|p__Firmicutes|c__CFGB9119|o__OFGB9119|f__FGB9119|g__GGB4651|s__GGB4651_SGB6438	0.0	0.0	0.0	0.04214
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107|f__FGB2107|g__GGB6007|s__GGB6007_SGB8634	0.0	0.0	0.0	0.02878
k__Bacteria|p__Firmicutes|c__CFGB10318|o__OFGB10318|f__FGB10318|g__GGB4658|s__GGB4658_SGB6445	0.0	0.0	0.0	0.02704
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072|f__FGB3072|g__GGB9786|s__GGB9786_SGB63164	0.0	0.0	0.0	0.0256
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB9529|s__GGB9529_SGB53518	0.0	0.0	0.0	0.02549
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4591|s__GGB4591_SGB6350	0.0	0.0	0.0	0.02413
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9621|s__GGB9621_SGB15073	0.0	0.0	0.0	0.02293
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4597|s__GGB4597_SGB6359	0.0	0.0	0.0	0.02273
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Jingyaoa|s__Jingyaoa_shaoxingensis	0.0	0.0	0.0	0.02211
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Colidextribacter|s__Colidextribacter_sp_210702_DFI_3_9	0.0	0.0	0.0	0.02159
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_saccharogumia	0.0	0.0	0.0	0.01912
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33469|s__GGB33469_SGB15236	0.0	0.0	0.0	0.01802
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_sp_MSJ_24	0.0	0.0	0.0	0.01744
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048|g__GGB9559|s__GGB9559_SGB14969	0.0	0.0	0.0	0.01643
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_Marseille_Q4145	0.0	0.0	0.0	0.01607
k__Bacteria|p__Firmicutes|c__CFGB79291|o__OFGB79291|f__FGB79291|g__GGB9522|s__GGB9522_SGB98319	0.0	0.0	0.0	0.01606
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072|f__FGB3072|g__GGB9788|s__GGB9788_SGB15411	0.0	0.0	0.0	0.01499
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0.0	0.0	0.0	0.01335
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB9790|s__GGB9790_SGB15413	0.0	0.0	0.0	0.01198
k__Bacteria|p__Firmicutes|c__CFGB10290|o__OFGB10290|f__FGB10290|g__GGB4710|s__GGB4710_SGB6522	0.0	0.0	0.0	0.01069
k__Bacteria|p__Firmicutes|c__CFGB9536|o__OFGB9536|f__FGB9536|g__GGB28474|s__GGB28474_SGB41058	0.0	0.0	0.0	0.01052
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9597|s__GGB9597_SGB15022	0.0	0.0	0.0	0.01016
k__Bacteria|p__Firmicutes|c__CFGB15212|o__OFGB15212|f__FGB15212|g__GGB41458|s__GGB41458_SGB58520	0.0	0.0	0.0	0.00898
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	0.0	0.0	0.0	0.00881
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9620|s__GGB9620_SGB15068	0.0	0.0	0.0	0.00737
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_citroniae	0.0	0.0	0.0	0.00696
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__GGB45656|s__GGB45656_SGB72339	0.0	0.0	0.0	0.00672
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4579|s__GGB4579_SGB6329	0.0	0.0	0.0	0.00617
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_AF34_35BH	0.0	0.0	0.0	0.00472
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__GGB9759|s__GGB9759_SGB15370	0.0	0.0	0.0	0.00418
k__Bacteria|p__Firmicutes|c__Clostridia|o__Candidatus_Borkfalkiales|f__Candidatus_Borkfalkiaceae|g__GGB9101|s__GGB9101_SGB14033	0.0	0.0	0.0	0.00376
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_AF02_12	0.0	0.0	0.0	0.00342
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9469|s__GGB9469_SGB14862	0.0	0.0	0.0	0.00329
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	0.0	0.0	0.0	0.00311
k__Bacteria|p__Firmicutes|c__CFGB2846|o__OFGB2846|f__FGB2846|g__GGB9117|s__GGB9117_SGB14050	0.0	0.0	0.0	0.00294
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerosacchariphilus|s__Anaerosacchariphilus_sp_NSJ_68	0.0	0.0	0.0	0.00265
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_pittmaniae	0.0	0.0	0.0	0.00243
